ds,yhat,yhat_lower,yhat_upper,y
2005-12-11,1667870.3525131065,1461842.101599556,1896164.4780611722,1660915.0
2005-12-12,1688843.4660859723,1456573.779908967,1930038.5160634564,1609302.0
2005-12-13,1695478.7363289867,1479981.5667366427,1921890.5118488024,1757098.0
2005-12-14,1687248.3927105768,1466607.8175461937,1903023.4827166349,2094561.0
2005-12-15,1692081.7476181532,1462827.7752147324,1919219.5436915283,1937277.0
2005-12-16,1691758.0727087425,1471652.4019981811,1927266.4386801904,1830219.0
2005-12-17,1716603.2283174426,1478194.8410843422,1923212.2582377198,1914906.0
2005-12-18,1690065.1859085958,1461932.861634868,1907925.3146609578,1781743.0
2005-12-19,1695648.1529989725,1465252.231699909,1922509.7329753076,1886531.0
2005-12-20,1687001.474947208,1471093.255329001,1904322.1440131443,2037481.0
2005-12-21,1663924.221628737,1450268.6319223628,1901062.1152342125,2066236.0
2005-12-22,1654665.956169088,1422375.9780395352,1894590.8714101398,1980408.0
2005-12-23,1641312.0886028216,1404831.63509232,1865736.7267988562,1872688.0
2005-12-24,1654473.3103218288,1392428.056660091,1889181.5544994397,1703005.0
2005-12-25,1617854.4262410835,1383232.7551142746,1829407.069591131,1556152.5338300003
2005-12-26,1615182.4578538113,1375360.198133351,1849005.8361488164,1554579.2310900001
2005-12-27,1600290.3378358798,1376292.793878006,1838468.2126360184,1553819.6098400003
2005-12-28,1573117.2293430532,1352165.0557851838,1790087.5030768383,1555773.0720500003
2005-12-29,1562006.068045313,1322947.293793371,1795753.7863392127,1555685.4081500003
2005-12-30,1549086.8039580192,1340542.0978388425,1777975.930560096,1554045.2579800002
2005-12-31,1564964.884696033,1342289.4842915682,1801644.8542287578,1556266.1464300002
2006-01-01,1533290.31345699,1314216.1596034726,1774356.6282944225,1648307.0
2006-01-02,1537687.1416872588,1308363.7901628895,1755163.2102175816,1762769.0
2006-01-03,1531839.6748613403,1304884.2168504589,1742610.5262159654,1467936.0
2006-01-04,1515496.3546044833,1291426.2621218648,1713603.1932263942,1526972.0
2006-01-05,1516771.819653016,1293761.2603456317,1747608.4880605254,1467663.0
2006-01-06,1517535.5042135916,1283590.0366815487,1761959.485501419,1621074.0
2006-01-07,1548106.1771774287,1331376.5096852016,1766082.462182033,1991231.0
2006-01-08,1531827.601395099,1304794.231836367,1745429.0638095797,1722862.0
2006-01-09,1552005.0070657458,1338176.3548487478,1788157.607509892,1357432.0
2006-01-10,1561998.4843595955,1325171.9939337787,1783413.931077623,1400962.0
2006-01-11,1561234.082309224,1342641.5475988348,1768965.643822693,1390662.0
2006-01-12,1577512.94194303,1335812.303166762,1803008.4273399233,1297647.0
2006-01-13,1592406.6538203154,1383975.720752955,1816087.313769459,1322978.0
2006-01-14,1635958.0853775865,1413655.382102789,1858072.546117602,1652985.0
2006-01-15,1631262.7134999984,1405780.2988896272,1843723.5601615873,1852827.0
2006-01-16,1661410.0303103547,1433676.7644592212,1882174.3562881863,1776200.0
2006-01-17,1679581.0219176146,1464286.7933406213,1904988.856384858,1585905.0
2006-01-18,1685062.424839899,1467248.9015100508,1918195.1854836915,1498788.0
2006-01-19,1705558.030530909,1496079.6789923399,1953702.2052218926,1628964.0
2006-01-20,1722585.1964466372,1500609.6961668762,1941677.7508945798,1435590.0
2006-01-21,1766175.8035064586,1540659.206570382,1988440.7332691299,1376741.0
2006-01-22,1759456.7156183785,1542048.0286751792,1976051.3597485167,1559243.0
2006-01-23,1785589.3544538505,1550816.707668027,2003327.8745432706,1637193.0
2006-01-24,1797864.4566055539,1559248.3731624952,2036482.4222443188,1381319.0
2006-01-25,1795712.8083921042,1565499.7151531018,2015608.04462817,1580250.0
2006-01-26,1807012.3343350338,1603558.0250710067,2047521.5398789088,1780779.0
2006-01-27,1813479.8205447383,1563588.066935294,2015882.155934904,1735670.0
2006-01-28,1845366.646144828,1618926.2938431012,2066463.2877382957,1667066.0
2006-01-29,1826033.719464056,1590779.8385457876,2057622.384764834,1487984.0
2006-01-30,1838885.3768413686,1606701.4879272634,2069142.4791413415,1212702.0
2006-01-31,1837458.4566111309,1625142.836792642,2074990.7182536186,1414665.0
2006-02-01,1821427.4827189094,1602020.3685878972,2043239.2760979966,1544358.0
2006-02-02,1818906.468668899,1592021.3243396035,2056896.10503171,1477620.0
2006-02-03,1811835.7445336566,1595077.6675167368,2035724.1727854756,1135840.0
2006-02-04,1830673.2887098258,1599616.3793830213,2052511.654800182,1414417.0
2006-02-05,1798965.853208821,1584079.3106751826,2029824.7037362712,1741752.0
2006-02-06,1800279.7140285522,1565259.275552156,2032655.411452789,1736541.0
2006-02-07,1788287.3130830731,1572084.986970798,2010801.5442395997,1660205.0
2006-02-08,1762770.7593837802,1528010.5204588054,1984063.652669689,1788961.0
2006-02-09,1751922.7124816508,1517695.9657019274,1975720.8171563884,1795604.0
2006-02-10,1737733.0425794697,1501859.513889202,1959557.9545541531,1879929.0
2006-02-11,1750680.7209251355,1526416.56171117,1973421.123230329,1840065.0
2006-02-12,1714306.1828447653,1488305.348517497,1952164.3713676631,1897666.0
2006-02-13,1712143.9320528312,1492916.6816764611,1936279.4026073078,1626182.5279999997
2006-02-14,1697811.5756051743,1455952.3944001151,1931559.5098896148,1626267.8598699998
2006-02-15,1671016.1684954434,1444473.1198169373,1919323.747479565,1626474.0265199996
2006-02-16,1659858.293496278,1443538.3655040662,1880396.5910909548,1626946.37976
2006-02-17,1646222.1675623101,1411250.9763781254,1867063.029091187,1627960.18192
2006-02-18,1660471.1227341709,1433195.1837029567,1889711.686312086,1630033.3541299996
2006-02-19,1626023.5987360454,1391212.201981409,1867678.0385364247,1633510.0132099998
2006-02-20,1626289.3142201118,1388338.9098064238,1838411.2901253665,1721777.0
2006-02-21,1614761.7106050923,1387838.0737861933,1818903.1804135388,1475187.0
2006-02-22,1591027.4608813988,1356184.0615353049,1829932.5824004004,1593255.0
2006-02-23,1583073.393319702,1343167.7527215194,1806389.653978441,1483377.0
2006-02-24,1572679.0585014455,1351567.1333620122,1799987.2680211926,1627648.0
2006-02-25,1590114.2388368081,1371119.6535718981,1830102.511961814,1663443.0
2006-02-26,1558716.5040096014,1339174.2507127682,1782574.1278984626,1746062.0
2006-02-27,1561828.460999702,1327553.40685204,1786562.006068708,1808352.0
2006-02-28,1552890.78972228,1333501.4968603945,1773041.252776666,1378348.0
2006-03-01,1531451.8686284078,1308333.9913782105,1751377.2674774555,1292702.0
2006-03-02,1525474.3661115316,1304329.7402667662,1750635.3684471408,1353428.0
2006-03-03,1516727.0646332526,1304941.2737987975,1752708.9916412716,1458785.0
2006-03-04,1535481.2661398237,1321741.574770335,1772233.8159273176,1673667.0
2006-03-05,1505086.940548521,1276853.0347948815,1732254.701783126,1584302.0
2006-03-06,1508908.3311205618,1287176.2748039356,1737602.012279398,1607378.0
2006-03-07,1500415.1769750456,1277302.5540609562,1736086.1649184842,1581194.0
2006-03-08,1479190.4293057143,1261729.2352800095,1705931.6282793654,1609314.0
2006-03-09,1473234.907754948,1245605.1386586486,1707610.6768943027,1376346.0
2006-03-10,1464357.2327971503,1238568.539410719,1688647.6786768825,1214357.0
2006-03-11,1482868.4464840326,1245632.2904055857,1707959.25819084,1204815.0
2006-03-12,1452156.540491191,1214870.068013865,1685058.0397992898,1186533.0
2006-03-13,1455620.654026723,1226357.8265352272,1675958.0880413477,1246683.0
2006-03-14,1446761.1413146898,1221284.6296041787,1673945.8749521775,1211406.0
2006-03-15,1425186.413061767,1193586.9207215824,1657929.950400016,1372471.0
2006-03-16,1418917.0162310118,1197123.0423165392,1646810.8536591802,1385925.0
2006-03-17,1409775.2934224126,1172679.6519666445,1637726.2337082024,1363120.0
2006-03-18,1428080.0287525286,1207945.5196242607,1662130.9062887013,1513920.0
2006-03-19,1397221.2829000745,1167459.3966313323,1621769.9909727522,1587192.0
2006-03-20,1400595.1537519798,1183345.97294175,1632623.7088810478,1566522.0
2006-03-21,1391694.6275840863,1154667.3257840364,1619726.7624113997,1701888.0
2006-03-22,1370117.3832173361,1157143.600395702,1609012.9843711208,1641358.0
2006-03-23,1363870.9659999055,1126557.4124794535,1584376.844299667,1619776.0
2006-03-24,1354763.621757157,1122696.64290247,1580626.7479728216,1563997.0
2006-03-25,1373100.1446867406,1152716.9222155218,1583939.3431035862,1679808.0
2006-03-26,1342257.8891243022,1120406.5263062532,1570137.1462647596,1661708.0
2006-03-27,1345622.6309575893,1102165.7387892306,1553619.421348482,1510321.0
2006-03-28,1336680.3968345027,1115168.7853481558,1556345.1453865229,1407351.0
2006-03-29,1315026.0823305573,1096826.1531858675,1541105.1734830737,1314147.0
2006-03-30,1308669.2415682205,1069290.5833534363,1533758.4221486964,1335049.0
2006-03-31,1299425.3121603506,1075494.3660451588,1534507.3550422178,1226251.0
2006-04-01,1317611.612124752,1093437.4838330008,1547869.1108783681,1181729.0
2006-04-02,1286623.2508511208,1044794.5592309545,1501969.5089991188,1166821.0
2006-04-03,1289868.641743685,1055911.6363029138,1525224.2008691912,1134289.0
2006-04-04,1280860.7460849814,1057026.8365937616,1518942.1877709022,1207121.0
2006-04-05,1259224.8897746145,1045900.6152418884,1496053.531232653,1286944.0
2006-04-06,1253003.5642325995,1026774.479035932,1489086.2215353376,1288012.0
2006-04-07,1244046.5113808862,1016378.1676693443,1472395.6618431935,1195054.0
2006-04-08,1262705.4713246163,1025500.3190614715,1474770.4245415418,1182750.0
2006-04-09,1232408.7812101042,999844.4959446955,1457316.4546147385,1320505.0
2006-04-10,1236595.5620390873,1018321.6935341437,1453466.7733266975,1331417.0
2006-04-11,1228805.6731481706,1004403.4765318513,1458474.3970741136,1240644.0
2006-04-12,1208686.3253925685,979348.4340319153,1420658.4066840543,1161372.0
2006-04-13,1204295.8111741273,978037.152548095,1447372.3014097947,1220151.0
2006-04-14,1197492.693870207,958024.6393632573,1412141.3494557473,1209757.0
2006-04-15,1218629.8721926073,987378.2140622959,1455253.96917291,1346235.0
2006-04-16,1191128.7377965646,973633.4511135257,1421467.8403103284,1213409.0
2006-04-17,1198413.1846296918,987914.4611003867,1431965.3969228277,1174305.0
2006-04-18,1193999.6622531759,946490.2243678435,1419717.556546365,1251196.0
2006-04-19,1177504.1677199323,938862.0829922457,1408795.0105995515,1229560.0
2006-04-20,1176946.6273071377,923487.1966988442,1398733.297828625,1228043.0
2006-04-21,1174140.9947773924,950092.5809303394,1413007.8173917143,1197464.0
2006-04-22,1199390.4565056656,993113.2649934968,1434789.9017406518,1156280.0
2006-04-23,1176062.928294628,947918.5557388804,1403659.0604633314,1214060.0
2006-04-24,1187526.5615534624,970190.2282595906,1411430.9351112128,1218575.0
2006-04-25,1187241.4044825793,955659.4983927722,1411126.3271929906,1248745.0
2006-04-26,1174768.061265698,939214.7540727543,1405502.753794537,1131206.0
2006-04-27,1178073.746883344,954206.8188902817,1403928.1092956807,1200016.0
2006-04-28,1178924.0089934322,943225.9009551579,1406663.2178686804,1204873.0
2006-04-29,1207579.4529991068,997229.8126684305,1432299.0522167727,1239258.0
2006-04-30,1187372.6034931731,966710.4425394491,1402865.8386906595,1225404.0
2006-05-01,1201644.5724744769,966782.4142263492,1443238.393894468,1196495.0
2006-05-02,1203837.6386681502,967436.5135782236,1441917.5481592403,1195152.0
2006-05-03,1193504.5470378918,951903.1724081257,1411335.4428308317,1131537.0
2006-05-04,1198614.9007817449,966482.1375816573,1434789.4651696724,1205874.0
2006-05-05,1200946.901461477,970452.635777672,1412877.9849496125,1189980.0
2006-05-06,1230783.7677310675,1002398.9727087342,1465255.9813496415,1283005.0
2006-05-07,1211489.9706467302,990804.001389778,1452238.2144518355,1196374.0
2006-05-08,1226446.9711535615,990912.003956613,1451419.744413516,1299726.0
2006-05-09,1229144.589311669,1012029.083675013,1448740.9927822982,1216823.0
2006-05-10,1219188.8489070972,998745.4142438562,1446819.4318585938,1215773.0
2006-05-11,1224606.7126121554,1002867.6995459253,1470086.551233699,1119793.0
2006-05-12,1227236.0132400217,1010366.1074525584,1452267.4856608442,1143810.0
2006-05-13,1257419.9669538795,1040908.8772433046,1486273.9893183943,1194591.0
2006-05-14,1238581.4655794455,999610.4995414171,1477185.5916512972,1150612.0
2006-05-15,1254156.8947077307,1028922.4304227416,1487423.0719009917,1160069.0
2006-05-16,1257685.6682234749,1035565.4109638031,1482199.2392848206,1154637.0
2006-05-17,1248816.3820116883,1022632.9286703315,1484331.834178693,1161427.0
2006-05-18,1255610.0572370319,1006826.2911788637,1473046.203478659,1149095.0
2006-05-19,1259928.8282930988,1031056.6711185541,1472892.163628897,1163979.0
2006-05-20,1292129.5035166487,1087599.4099369317,1525307.077407893,1233531.0
2006-05-21,1275637.2293180828,1051003.1382514392,1506546.5123179276,1245894.0
2006-05-22,1293879.0280212252,1064429.5833312732,1499117.6131038084,1180080.0
2006-05-23,1300373.412914467,1075412.7119970853,1520344.8000278631,1128778.0
2006-05-24,1294736.9848691572,1070845.3803325735,1514599.9993683207,1108952.0
2006-05-25,1304988.4710962002,1089044.07244951,1531561.9239487834,1511773.52617
2006-05-26,1312938.5400788956,1087160.386575571,1530677.915211343,1511181.09815
2006-05-27,1348884.7890397832,1144640.9814786236,1577698.793702293,1510588.6701099998
2006-05-28,1336187.0930650863,1108580.1423668708,1568344.5642762007,1509996.2420899998
2006-05-29,1358203.0617344934,1145025.7968510475,1589599.4660283886,1509403.81405
2006-05-30,1368379.621312945,1148100.1312755868,1590645.3278007996,1508811.38602
2006-05-31,1366261.8208707082,1150770.2054446086,1593995.6042786276,1508218.95799
2006-06-01,1379799.0004159876,1151368.7451970358,1607399.973389497,1666888.0
2006-06-02,1390736.7160098183,1161582.6441910495,1623880.2517999106,1526539.0
2006-06-03,1429313.725953129,1197729.3313486858,1648672.9424038175,1438638.0
2006-06-04,1418839.163387728,1179595.982787045,1642080.9643188436,1359608.0
2006-06-05,1442629.5565827796,1214491.178449348,1677403.0602141442,1233397.0
2006-06-06,1454101.7910795396,1231493.7433947034,1677154.392741915,1242871.0
2006-06-07,1452782.811849253,1229678.2899953455,1689763.4116505967,1317432.0
2006-06-08,1466616.426341468,1247811.75084821,1694351.837127994,1324047.0
2006-06-09,1477355.4524851746,1255803.8704642581,1722441.9910577284,1425525.0
2006-06-10,1515258.5306662992,1284242.6211104107,1733817.7982434821,1394022.0
2006-06-11,1503666.7266888865,1282340.8917079943,1736464.691032397,1380282.0
2006-06-12,1525939.6011185562,1294943.4323716047,1763643.5381297744,1241169.0
2006-06-13,1535546.8654550228,1290238.079485346,1759962.3091026512,1337172.0
2006-06-14,1532076.461014212,1321518.7026602307,1760913.973637704,1223806.0
2006-06-15,1543539.4695149388,1317653.5668103027,1792272.91265992,1368251.0
2006-06-16,1551760.1565408774,1341495.9044248743,1786060.4588212988,1456043.0
2006-06-17,1587070.5313116848,1343292.863374059,1802473.2002993475,1601054.0
2006-06-18,1572884.619540174,1334615.9144019585,1791877.1914881237,1628043.0
2006-06-19,1592632.1977786454,1349892.505784622,1809548.8368996815,1596031.0
2006-06-20,1599848.1836871987,1374045.9861558902,1816004.8274116688,1677821.0
2006-06-21,1594178.5907702204,1359443.2235769595,1826755.753397592,1706759.0
2006-06-22,1603683.5256247378,1362520.6971831296,1823987.970423595,1876862.0
2006-06-23,1610225.5921068746,1393673.3965712243,1840090.859797892,1683034.0
2006-06-24,1644163.1412222194,1428052.332965022,1871373.7310084363,1654863.0
2006-06-25,1628923.609199536,1403695.356503139,1863015.8318853846,1578868.0
2006-06-26,1647936.7266014833,1423832.6210200037,1874093.0254955036,1454857.0
2006-06-27,1654723.8149078127,1425961.960284438,1866696.5417542544,1473293.0
2006-06-28,1648904.0878303223,1407371.6859370377,1880880.7346653785,1706259.0
2006-06-29,1658498.4303888527,1433746.4719535387,1880211.8169787296,1686592.0
2006-06-30,1665319.001388893,1447821.2041084953,1894020.0322359414,1589868.0
2006-07-01,1699664.066003256,1477882.6494434252,1923676.858738421,1669233.0
2006-07-02,1684893.2562894323,1460969.0228236974,1902242.7996027835,1896911.0
2006-07-03,1704362.9865775006,1481526.586445799,1922879.1482581017,1877875.0
2006-07-04,1711518.1745270416,1488627.552103711,1941013.8124778601,1841737.0
2006-07-05,1705901.1116698273,1472034.5517397232,1936590.3735929013,1597661.0
2006-07-06,1715457.8773855474,1489489.725259297,1937307.166868229,1343468.0
2006-07-07,1721930.5596012597,1485114.3012909607,1941157.081419092,1326161.0
2006-07-08,1755554.6057959376,1535292.214176077,1999830.2950548334,1358066.0
2006-07-09,1739636.4208178846,1516505.3387950906,1957635.9814096391,1366644.0
2006-07-10,1757521.4800561182,1526424.3724093095,1986654.0515320292,1566018.0
2006-07-11,1762595.9454631833,1534492.7100628412,1986398.7189946068,1593577.0
2006-07-12,1754388.753155076,1528461.258437338,1976903.5844547665,1632329.0
2006-07-13,1760848.3302312,1545923.8585888331,1968475.4476431997,1697169.0
2006-07-14,1763735.2597356765,1554522.3148345167,1994784.3835615604,1671844.0
2006-07-15,1793319.5753788627,1548009.1067398912,2023955.83898332,1757079.0
2006-07-16,1772957.794188999,1560029.2652232284,1985041.1035930775,1777845.0
2006-07-17,1786029.3441805304,1554322.3492074746,2018041.9429014025,1773740.0
2006-07-18,1786028.49027389,1564587.9324116746,2009931.7943972754,1817750.0
2006-07-19,1772572.5788011507,1545901.4036128393,2004769.083557149,1637941.0
2006-07-20,1773706.9962566225,1537437.6963037308,2008427.8429117082,1614810.0
2006-07-21,1771295.132829517,1552657.029507801,2015264.3514100644,1758210.0
2006-07-22,1795712.7266680175,1558134.6077941912,2009761.4269709296,1871906.0
2006-07-23,1770421.7816737846,1544724.6509605786,2019048.201400667,1632998.0
2006-07-24,1778903.807046487,1557006.4150093808,2009024.3909525706,1671393.0
2006-07-25,1774748.5767952208,1545516.6350284095,1989527.7669319103,1564498.0
2006-07-26,1757659.3255952243,1552067.8532339386,1976816.2238174889,1797527.0
2006-07-27,1755754.870872622,1531655.867240231,1982327.4202917574,1931030.0
2006-07-28,1750957.0412192037,1527414.5493691743,1967809.1103242997,1997429.0
2006-07-29,1773682.8692257921,1554208.2140900344,1995613.9189671795,1896826.0
2006-07-30,1747416.813684194,1529828.425652633,1973521.0682606325,1935069.0
2006-07-31,1755642.8192314033,1533008.156833564,1978773.4810870818,2051226.0
2006-08-01,1751932.457236487,1511581.3904799405,1981209.4425649277,2161855.0
2006-08-02,1735950.094048936,1503750.0498679774,1945874.5852767664,1670241.2931300004
2006-08-03,1735755.5892630287,1509567.085478568,1957573.4838868498,1665270.4360400003
2006-08-04,1733192.8992656781,1518714.8791920189,1961784.022984173,1662994.2868599999
2006-08-05,1758584.0215940094,1543878.084143757,1999627.4461209495,1671224.2694600003
2006-08-06,1735303.5051619406,1503083.450300385,1951373.9748715896,1669466.53439
2006-08-07,1746713.278126272,1516050.083074307,1968565.3993064323,1667972.60981
2006-08-08,1746253.9658948025,1526193.3989568544,1967608.2270207903,1674537.9392000001
2006-08-09,1733453.5609731232,1488966.1843488154,1959267.769424104,1855451.0
2006-08-10,1736233.8520496394,1506908.435338717,1968451.117056698,1870810.0
2006-08-11,1736302.8841268192,1503031.526918758,1966608.2336784685,1601244.0
2006-08-12,1763852.7764768088,1533792.291045441,1981024.9082172986,1563118.0
2006-08-13,1742138.0125405702,1502115.1742338105,1956909.1287735587,1558556.0
2006-08-14,1754413.8436155342,1534407.9132421834,1976643.7003032619,1691780.0
2006-08-15,1754030.8731426136,1530438.8326552794,1961014.3152645042,1816710.0
2006-08-16,1740446.5849565063,1512743.5114310074,1968747.6531682638,1766180.0
2006-08-17,1741534.1348892902,1505688.7215849513,1967761.258150533,1670031.0
2006-08-18,1738976.6025312976,1519440.9263443751,1970261.2396744331,1710509.0
2006-08-19,1762965.9702786615,1523113.9085027063,2002232.840177529,1866890.0
2006-08-20,1736782.0107957018,1508434.230594782,1953434.4623142781,1966144.0
2006-08-21,1743730.154185898,1497767.7294601598,1958372.4272208996,1811533.0
2006-08-22,1737235.4914792522,1508509.432442459,1955855.4916089112,1729500.0
2006-08-23,1716852.5999840284,1481317.167974048,1950936.0564858422,1813799.0
2006-08-24,1710572.0925650774,1492775.4206644434,1937943.75359644,1808720.0
2006-08-25,1700212.0330263472,1463457.149563425,1929559.0074055823,1869993.0
2006-08-26,1716113.5571139622,1485320.7755423058,1950843.3422521488,1922698.0
2006-08-27,1681715.859026704,1460740.4994975575,1898256.9588749728,1879297.0
2006-08-28,1680490.263169785,1460845.716981035,1914167.905422687,1978309.0
2006-08-29,1666029.5561223794,1430399.8582411255,1893332.913379599,2075158.0
2006-08-30,1638053.477871541,1415442.1906308965,1857500.261077816,1797803.0
2006-08-31,1624710.8513372992,1391613.1926190548,1845033.4393847515,1455486.0
2006-09-01,1607966.7262857675,1380374.1014795222,1840958.621514033,1244534.0
2006-09-02,1618293.9987727366,1406199.278025571,1864871.1733092698,1407933.0
2006-09-03,1579244.7812231127,1351282.1545791698,1818544.0696921838,1616918.0
2006-09-04,1574381.3483073006,1346275.5256834489,1808201.5445920904,1434021.0
2006-09-05,1557362.92611032,1342793.315275828,1795107.36895601,1374684.0
2006-09-06,1527949.3004845765,1306290.262737778,1759942.3839715095,1439616.0
2006-09-07,1514301.7824160615,1289862.3888299488,1744997.5275767234,1446112.0
2006-09-08,1498369.9454064933,1275544.1766481565,1718337.6166503348,1425192.0
2006-09-09,1510583.6137253086,1278266.9550862038,1737917.4052238907,1582812.0
2006-09-10,1474425.3724382196,1247201.4730492742,1696558.3241997021,1547070.0
2006-09-11,1473363.3981905798,1242551.213909735,1693019.626276359,1367793.0
2006-09-12,1460940.8306118543,1228467.1995260853,1715203.4646498559,1291182.0
2006-09-13,1436782.592329934,1192938.421146597,1654398.4598709054,1239542.0
2006-09-14,1428900.1090080675,1205705.0511891397,1648240.4056512532,1303103.0
2006-09-15,1419082.2417805726,1193208.8061935531,1641970.0577459964,1357491.0
2006-09-16,1437591.794899848,1199064.7882501897,1655849.9760502488,1368421.0
2006-09-17,1407742.7432470333,1186830.148055909,1635754.963564382,1434898.0
2006-09-18,1412837.845737268,1194172.6514701578,1625320.950136858,1470603.0
2006-09-19,1406262.7285926158,1175992.0048699025,1627368.3485556347,1442873.0
2006-09-20,1387497.2114951676,1147422.497339087,1618116.9906122265,1308100.0
2006-09-21,1384424.197838637,1146830.3286723131,1592418.2833524593,1281136.0
2006-09-22,1378724.3198100205,1167818.513532887,1593855.480525231,1273997.0
2006-09-23,1400575.5915696067,1161989.2087655612,1627558.3592648178,1495024.0
2006-09-24,1373233.120973435,1151720.0408920553,1593821.491506608,1592641.0
2006-09-25,1379968.469819156,1146757.5774651284,1591975.380033385,1345777.0
2006-09-26,1374164.6910269565,1141787.9403276457,1585000.0972909587,1325270.0
2006-09-27,1355327.782453054,1122752.588083462,1572796.1127985995,1287505.0
2006-09-28,1351394.868630103,1119183.1580201022,1560562.929449347,1307952.0
2006-09-29,1344127.3151043,1117924.471288983,1572388.6221383212,1263530.0
2006-09-30,1363808.0662540346,1128017.8975477188,1580487.8147836805,1330468.0
2006-10-01,1333818.9008993227,1082337.0064627477,1568163.2118443518,1317438.0
2006-10-02,1337574.3600492615,1106119.4980129742,1572777.5854437714,1285636.0
2006-10-03,1328614.3105835647,1099106.390287666,1559938.6508876327,1315367.0
2006-10-04,1306610.1671274959,1085965.7479723268,1540038.4242003933,1356000.0
2006-10-05,1299668.1310708935,1060129.2130755382,1538098.3338993895,1368235.0
2006-10-06,1289717.207877035,1053057.0156438185,1513111.7288128687,1296376.0
2006-10-07,1307201.439162008,1079193.908883949,1530504.4318669892,1410272.0
2006-10-08,1275651.6075590346,1037296.7560977732,1519709.501979686,1297508.0
2006-10-09,1278616.2305616152,1067239.058090089,1509653.741674579,1243613.0
2006-10-10,1269748.1103174346,1049515.7991206555,1485206.476590101,1263920.0
2006-10-11,1248807.4232796389,1050588.815372642,1483774.0911313295,1230747.0
2006-10-12,1243961.903947185,1002470.3358239791,1475015.968205743,1128442.0
2006-10-13,1237172.5621009332,995780.7998974383,1455216.049899099,1209747.0
2006-10-14,1258884.4441804322,1016926.7711295872,1495926.2240683488,1407138.0
2006-10-15,1232597.7480510068,1017249.4730840283,1448183.3348953447,1435912.0
2006-10-16,1241799.1340070001,1010518.5270331104,1469928.3322152945,1352834.0
2006-10-17,1240049.5000713575,1027547.6786720385,1462347.1385613435,1270869.0
2006-10-18,1226989.1807647012,977713.6950344255,1442928.8340434008,1202507.0
2006-10-19,1230641.0734906932,999425.8707883651,1438410.8992624336,1140691.0
2006-10-20,1232800.0576915962,1005197.4592463335,1465544.8871607294,1133320.0
2006-10-21,1263728.1208850136,1028794.8454303009,1471339.7426615227,1394957.0
2006-10-22,1246730.3845362049,1018142.5996037334,1466951.1494717116,1470768.0
2006-10-23,1265091.7396602486,1032642.7016197789,1476775.8775969963,1430104.0
2006-10-24,1272170.2142017058,1055696.393101982,1507089.189470588,1605572.0
2006-10-25,1267407.8762859465,1059168.1482847196,1497081.743361737,1513359.0
2006-10-26,1278639.6176181445,1057973.2817872488,1511322.3367924294,1462961.0
2006-10-27,1287488.0219758993,1058889.3030248513,1509695.2403999118,1349605.0
2006-10-28,1324063.5768504704,1103417.3612272586,1561290.3093084402,1306050.0
2006-10-29,1311545.2736967006,1084626.606242567,1525957.7679309004,1396141.0
2006-10-30,1333121.1719661313,1103033.4451485747,1530847.1603508212,1307909.0
2006-10-31,1342084.930901461,1124814.9599538723,1565270.7533920985,1257782.0
2006-11-01,1337849.0152166504,1116498.9740813652,1565020.8944932728,1228135.0
2006-11-02,1348254.843982966,1134787.7620491397,1593353.436635221,1211410.0
2006-11-03,1354968.038012076,1142876.7184511106,1583642.160356165,1535813.0
2006-11-04,1388178.0010489568,1158605.6520109049,1601687.095446952,1788625.0
2006-11-05,1371176.8852705415,1133415.7698524077,1580927.4995668044,1733046.0
2006-11-06,1387297.5491818949,1170613.3092072431,1603903.6666518322,1533960.0
2006-11-07,1390006.5720193232,1157776.0303806749,1610522.300446483,1443206.0
2006-11-08,1378913.1166996486,1169717.0118992864,1593613.1280644352,1180328.0
2006-11-09,1382074.0201821479,1159128.6403629142,1609083.2100965418,1197733.0
2006-11-10,1381383.3968946512,1126256.4218087578,1617992.4618703786,1194966.0
2006-11-11,1407266.13828679,1182318.1078850778,1630898.6556261529,1243827.0
2006-11-12,1383250.5207685267,1139182.251803516,1600822.8821699922,1390669.0
2006-11-13,1392899.6978830986,1165310.6354995435,1617721.0661229428,1274843.0
2006-11-14,1389898.3210522654,1156530.5808644344,1622331.3024129434,1209986.0
2006-11-15,1374055.2504401284,1141160.2512961482,1614163.624809933,1301734.0
2006-11-16,1373602.9072503021,1153556.266329176,1598450.406700455,1155403.0
2006-11-17,1370581.712762848,1143673.661599223,1598856.2178460108,1281177.0
2006-11-18,1395529.14329386,1176149.4855095097,1622595.652043217,1493939.0
2006-11-19,1372048.7407843904,1140265.3843298205,1587270.0360522813,1563062.0
2006-11-20,1383738.9637346428,1169787.6591987454,1602833.1054258393,1366484.0
2006-11-21,1384278.199008907,1155404.996305318,1597784.0747106767,1629899.0
2006-11-22,1373426.9556289078,1166040.9676152496,1599688.6292735673,1509268.78141
2006-11-23,1379327.8147446765,1149395.4566707935,1615683.5817300202,1507852.59306
2006-11-24,1383891.5774486165,1152038.5822016832,1598244.238843775,1508530.1548500003
2006-11-25,1417489.10570507,1168137.124421168,1644003.502091937,1505022.6480500002
2006-11-26,1403524.1331722608,1184902.7958226604,1616989.508340528,1502219.89723
2006-11-27,1425366.8402081905,1203096.263014503,1647825.9476996856,1498022.99709
2006-11-28,1436444.397929761,1225587.9242627954,1668273.643795281,1479089.80549
2006-11-29,1436249.3645174038,1207522.4009392892,1667598.7314028044,1178639.0
2006-11-30,1452646.3513180334,1234598.0325544633,1691474.4803732932,1103764.0
