date,zone_1,zone_2,zone_3,zone_4,zone_5
2006-02-25,1663443.0,474696.0,4344334.0,4687438.0,14894.0
2006-02-26,1746062.0,508970.0,4747259.0,5122199.0,16584.0
2006-02-27,1808352.0,553469.0,5309755.0,5729136.0,16282.0
2006-02-28,1378348.0,389970.0,4818093.0,5198622.0,13399.0
2006-03-01,1292702.0,373852.0,4560058.0,4920212.0,12383.0
2006-03-02,1353428.0,368462.0,4502381.0,4857974.0,12485.0
2006-03-03,1458785.0,432006.0,4746978.0,5121894.0,15027.0
2006-03-04,1673667.0,498185.0,4563971.0,4924422.0,15970.0
2006-03-05,1584302.0,443619.0,4162149.0,4490858.0,14632.0
2006-03-06,1607378.0,480915.0,4574059.0,4935314.0,14628.0
2006-03-07,1581194.0,440890.0,4559436.0,4919539.0,13790.0
2006-03-08,1609314.0,465562.0,4640229.0,5006709.0,14027.0
2006-03-09,1376346.0,374499.0,4090797.0,4413874.0,12967.0
2006-03-10,1214357.0,313972.0,3660449.0,3949528.0,12962.0
2006-03-11,1204815.0,320993.0,3234839.0,3490298.0,14069.0
2006-03-12,1186533.0,321377.0,3176408.0,3427247.0,12861.0
2006-03-13,1246683.0,329266.0,3620725.0,3906663.0,12502.0
2006-03-14,1211406.0,327984.0,3719264.0,4012988.0,12323.0
2006-03-15,1372471.0,414276.0,4336590.0,4679090.0,14270.0
2006-03-16,1385925.0,376001.0,4212125.0,4544786.0,13648.0
2006-03-17,1363120.0,379927.0,4191011.0,4522004.0,14305.0
2006-03-18,1513920.0,436645.0,4284975.0,4623394.0,16069.0
2006-03-19,1587192.0,449809.0,4065749.0,4386850.0,14974.0
2006-03-20,1566522.0,448537.0,4431736.0,4781750.0,14260.0
2006-03-21,1701888.0,520226.0,4867496.0,5251932.0,14932.0
2006-03-22,1641358.0,502522.0,4831151.0,5212715.0,14739.0
2006-03-23,1619776.0,461167.0,4499377.0,4854729.0,13844.0
2006-03-24,1563997.0,436674.0,4285381.0,4623827.0,14003.0
2006-03-25,1679808.0,486690.0,4022906.0,4340619.0,14280.0
2006-03-26,1661708.0,489644.0,3982490.0,4297010.0,14463.0
2006-03-27,1510321.0,447020.0,4174030.0,4503688.0,13589.0
2006-03-28,1407351.0,404601.0,4111650.0,4436374.0,13363.0
2006-03-29,1314147.0,392061.0,3929154.0,4239460.0,12918.0
2006-03-30,1335049.0,380654.0,3922540.0,4232323.0,12945.0
2006-03-31,1226251.0,331282.0,3642440.0,3930100.0,12601.0
2006-04-01,1181729.0,315025.0,3195880.0,3448256.0,12882.0
2006-04-02,1166821.0,320042.0,3151860.0,3400755.0,12194.0
2006-04-03,1134289.0,323018.0,3577138.0,3859635.0,11439.0
2006-04-04,1207121.0,346680.0,3868788.0,4174326.0,12433.0
2006-04-05,1286944.0,356696.0,4174245.0,4503909.0,12615.0
2006-04-06,1288012.0,359437.0,3966744.0,4280017.0,12583.0
2006-04-07,1195054.0,321006.0,3754317.0,4050811.0,11932.0
2006-04-08,1182750.0,311088.0,3519237.0,3797159.0,13454.0
2006-04-09,1320505.0,362593.0,3767640.0,4065185.0,13714.0
2006-04-10,1331417.0,378895.0,3958376.0,4270996.0,12591.0
2006-04-11,1240644.0,352552.0,3784725.0,4083619.0,12092.0
2006-04-12,1161372.0,327402.0,3589107.0,3872544.0,11646.0
2006-04-13,1220151.0,341532.0,3586904.0,3870170.0,11592.0
2006-04-14,1209757.0,337374.0,3287465.0,3547078.0,12552.0
2006-04-15,1346235.0,362063.0,3174968.0,3425695.0,13073.0
2006-04-16,1213409.0,332772.0,2901804.0,3130954.0,12121.0
2006-04-17,1174305.0,309156.0,3548878.0,3829143.0,11999.0
2006-04-18,1251196.0,353064.0,3740194.0,4035579.0,11799.0
2006-04-19,1229560.0,339183.0,3663384.0,3952697.0,11692.0
2006-04-20,1228043.0,351147.0,3682752.0,3973591.0,11771.0
2006-04-21,1197464.0,333739.0,3561691.0,3842968.0,11618.0
2006-04-22,1156280.0,317333.0,3289383.0,3549144.0,12294.0
2006-04-23,1214060.0,330200.0,3222151.0,3476600.0,11645.0
2006-04-24,1218575.0,350218.0,3606112.0,3890899.0,11377.0
2006-04-25,1248745.0,351365.0,3705773.0,3998433.0,11230.0
2006-04-26,1131206.0,331283.0,3672005.0,3962001.0,11784.0
2006-04-27,1200016.0,335727.0,3746948.0,4042862.0,11436.0
2006-04-28,1204873.0,331936.0,3563430.0,3844845.0,11513.0
2006-04-29,1239258.0,328096.0,3244011.0,3500190.0,12357.0
2006-04-30,1225404.0,328310.0,3158868.0,3408321.0,11954.0
2006-05-01,1196495.0,343352.0,3625766.0,3912104.0,11227.0
2006-05-02,1195152.0,340052.0,3719643.0,4013391.0,11423.0
2006-05-03,1131537.0,322087.0,3655874.0,3944591.0,11245.0
2006-05-04,1205874.0,353080.0,3767639.0,4065181.0,11324.0
2006-05-05,1189980.0,339765.0,3519316.0,3797245.0,11058.0
2006-05-06,1283005.0,350047.0,3073160.0,3315839.0,11790.0
2006-05-07,1196374.0,345684.0,2969480.0,3203975.0,12067.0
2006-05-08,1299726.0,365528.0,3712964.0,4006193.0,12194.0
2006-05-09,1216823.0,349916.0,3706654.0,3999381.0,11659.0
2006-05-10,1215773.0,353338.0,3747792.0,4043767.0,11573.0
2006-05-11,1119793.0,333685.0,3703716.0,3996214.0,11199.0
2006-05-12,1143810.0,338976.0,3575001.0,3857332.0,11628.0
2006-05-13,1194591.0,340392.0,3169708.0,3420014.0,12392.0
2006-05-14,1150612.0,322971.0,3061653.0,3303427.0,11819.0
2006-05-15,1160069.0,348880.0,3599199.0,3883439.0,11525.0
2006-05-16,1154637.0,343360.0,3682210.0,3973006.0,11989.0
2006-05-17,1161427.0,336289.0,3669842.0,3959662.0,11427.0
2006-05-18,1149095.0,329314.0,3668255.0,3957954.0,11582.0
2006-05-19,1163979.0,328922.0,3648814.0,3936973.0,12266.0
2006-05-20,1233531.0,342851.0,3273184.0,3531670.0,12698.0
2006-05-21,1245894.0,351537.0,3148562.0,3397200.0,11922.0
2006-05-22,1180080.0,337853.0,3618504.0,3904271.0,11653.0
2006-05-23,1128778.0,336314.0,3688039.0,3979300.0,11450.0
2006-05-24,1108952.0,348795.0,3706389.0,3999100.0,11481.0
2006-05-25,1511773.52617,456661.51251000003,4454927.8793,4806771.3127999995,12944.5926349
2006-05-26,1511181.09815,456661.51251000003,4454927.8793,4806771.3127999995,12944.5926349
2006-05-27,1510588.6701099998,456661.51251000003,4454927.8793,4806771.3127999995,12944.5926349
2006-05-28,1509996.2420899998,456661.51251000003,4454927.8793,4806771.3127999995,12944.5926349
2006-05-29,1509403.81405,456661.51251000003,4454927.8793,4806771.3127999995,12944.5926349
2006-05-30,1508811.38602,456661.51251000003,4454927.8793,4806771.3127999995,12944.5926349
2006-05-31,1508218.95799,456661.51251000003,4454927.8793,4806771.3127999995,12944.5926349
2006-06-01,1666888.0,501055.0,4743755.0,5118416.0,12033.0
2006-06-02,1526539.0,470678.0,4411889.0,4760331.0,11559.0
2006-06-03,1438638.0,409290.0,3532819.0,3811812.0,11009.0
2006-06-04,1359608.0,402866.0,3251937.0,3508742.0,11070.0
2006-06-05,1233397.0,356729.0,3696531.0,3988462.0,10531.0
2006-06-06,1242871.0,361498.0,3925910.0,4235961.0,10722.0
2006-06-07,1317432.0,402249.0,4063482.0,4384399.0,10946.0
2006-06-08,1324047.0,379996.0,4139480.0,4466404.0,10951.0
2006-06-09,1425525.0,408423.0,3994254.0,4309706.0,11060.0
2006-06-10,1394022.0,385070.0,3289783.0,3549578.0,11317.0
2006-06-11,1380282.0,392301.0,3189872.0,3441776.0,11562.0
2006-06-12,1241169.0,368998.0,3716420.0,4009920.0,10819.0
2006-06-13,1337172.0,379442.0,3985160.0,4299892.0,11257.0
2006-06-14,1223806.0,375812.0,3910057.0,4218853.0,11007.0
2006-06-15,1368251.0,415653.0,4043814.0,4363179.0,11187.0
2006-06-16,1456043.0,445662.0,4061553.0,4382323.0,11591.0
2006-06-17,1601054.0,495425.0,4034867.0,4353527.0,12367.0
2006-06-18,1628043.0,523119.0,4354661.0,4698581.0,12486.0
2006-06-19,1596031.0,478722.0,4651824.0,5019222.0,12061.0
2006-06-20,1677821.0,497078.0,4640680.0,5007202.0,12102.0
2006-06-21,1706759.0,508948.0,4662041.0,5030244.0,11862.0
2006-06-22,1876862.0,594962.0,4858878.0,5242638.0,13081.0
2006-06-23,1683034.0,535466.0,4640058.0,5006527.0,13109.0
2006-06-24,1654863.0,503511.0,4119600.0,4444948.0,13060.0
2006-06-25,1578868.0,489543.0,3764583.0,4061886.0,12903.0
2006-06-26,1454857.0,487467.0,4357548.0,4701699.0,12244.0
2006-06-27,1473293.0,419465.0,4241320.0,4576289.0,12694.0
2006-06-28,1706259.0,479307.0,4380084.0,4726015.0,12812.0
2006-06-29,1686592.0,488404.0,4333133.0,4675357.0,12451.0
2006-06-30,1589868.0,469223.0,4088999.0,4411940.0,12134.0
2006-07-01,1669233.0,504649.0,3852740.0,4157011.0,13256.0
2006-07-02,1896911.0,594822.0,4189810.0,4520709.0,13742.0
2006-07-03,1877875.0,586163.0,4443699.0,4794657.0,13456.0
2006-07-04,1841737.0,585087.0,4162083.0,4490794.0,13859.0
2006-07-05,1597661.0,495687.0,4117824.0,4443036.0,13005.0
2006-07-06,1343468.0,465692.0,3944016.0,4255498.0,12114.0
2006-07-07,1326161.0,430689.0,3884617.0,4191404.0,12039.0
2006-07-08,1358066.0,431049.0,3611290.0,3896486.0,12343.0
2006-07-09,1366644.0,430907.0,3705942.0,3998615.0,12164.0
2006-07-10,1566018.0,511147.0,4403242.0,4751007.0,12512.0
2006-07-11,1593577.0,536486.0,4887760.0,5273800.0,13019.0
2006-07-12,1632329.0,572192.0,4899464.0,5286434.0,13671.0
2006-07-13,1697169.0,533362.0,4639640.0,5006076.0,13167.0
2006-07-14,1671844.0,548458.0,4738198.0,5112421.0,13922.0
2006-07-15,1757079.0,553247.0,4414221.0,4762845.0,14621.0
2006-07-16,1777845.0,578406.0,4529708.0,4887459.0,13904.0
2006-07-17,1773740.0,613260.0,5304555.0,5723521.0,13761.0
2006-07-18,1817750.0,636574.0,5264152.0,5679926.0,13645.0
2006-07-19,1637941.0,589097.0,4994118.0,5388551.0,13285.0
2006-07-20,1614810.0,562989.0,5086574.0,5488322.0,13283.0
2006-07-21,1758210.0,589910.0,4823032.0,5203960.0,13614.0
2006-07-22,1871906.0,568320.0,4386442.0,4732880.0,13639.0
2006-07-23,1632998.0,524052.0,3980562.0,4294927.0,12671.0
2006-07-24,1671393.0,526492.0,4568446.0,4929260.0,12122.0
2006-07-25,1564498.0,474416.0,4650856.0,5018175.0,12438.0
2006-07-26,1797527.0,559947.0,4902952.0,5290194.0,12939.0
2006-07-27,1931030.0,603576.0,5151729.0,5558621.0,13177.0
2006-07-28,1997429.0,616090.0,4867169.0,5251579.0,13564.0
2006-07-29,1896826.0,584427.0,4669133.0,5037901.0,14205.0
2006-07-30,1935069.0,609301.0,4610255.0,4974370.0,14149.0
2006-07-31,2051226.0,653354.0,5217682.0,5629785.0,14354.0
2006-08-01,2161855.0,672465.0,5524530.0,5960876.0,14380.0
2006-08-02,1670241.2931300004,544049.92232,4519797.6581,4876712.5861,13539.059252799998
2006-08-03,1665270.4360400003,544047.15992,4519424.6974,4876313.6455,13539.059252799998
2006-08-04,1662994.2868599999,544051.29203,4519172.472699999,4876044.7551,13539.059252799998
2006-08-05,1671224.2694600003,544073.75682,4519822.6089,4876749.6469,13539.059252799998
2006-08-06,1669466.53439,544146.60719,4522941.192999999,4880119.2461,13539.059252799998
2006-08-07,1667972.60981,544363.60355,4530362.4802,4888134.690099999,13539.059252799998
2006-08-08,1674537.9392000001,545014.2761400001,4541590.8457,4900262.852400001,13539.059252799998
2006-08-09,1855451.0,553744.0,4511655.0,4867978.0,12036.0
2006-08-10,1870810.0,598723.0,4353622.0,4697462.0,12589.0
2006-08-11,1601244.0,470745.0,4300261.0,4639882.0,12003.0
2006-08-12,1563118.0,441612.0,3723638.0,4017708.0,11950.0
2006-08-13,1558556.0,466276.0,3729553.0,4024090.0,11954.0
2006-08-14,1691780.0,510170.0,4693944.0,5064674.0,12370.0
2006-08-15,1816710.0,536730.0,4892234.0,5278624.0,12669.0
2006-08-16,1766180.0,542768.0,4594295.0,4957153.0,11916.0
2006-08-17,1670031.0,500455.0,4564137.0,4924608.0,11741.0
2006-08-18,1710509.0,511010.0,4582914.0,4944868.0,12355.0
2006-08-19,1866890.0,550038.0,4460298.0,4812568.0,13380.0
2006-08-20,1966144.0,552580.0,4529770.0,4887530.0,13266.0
2006-08-21,1811533.0,550971.0,4587239.0,4949533.0,12214.0
2006-08-22,1729500.0,537855.0,4698983.0,5070108.0,12141.0
2006-08-23,1813799.0,548175.0,4672008.0,5041003.0,12282.0
2006-08-24,1808720.0,542563.0,4688739.0,5059057.0,12417.0
2006-08-25,1869993.0,563008.0,4846697.0,5229490.0,12801.0
2006-08-26,1922698.0,569630.0,4487415.0,4841825.0,13964.0
2006-08-27,1879297.0,567013.0,4202877.0,4534809.0,13184.0
2006-08-28,1978309.0,612632.0,4867609.0,5252053.0,13217.0
2006-08-29,2075158.0,616160.0,5129693.0,5534850.0,13415.0
2006-08-30,1797803.0,516041.0,4659004.0,5026966.0,13108.0
2006-08-31,1455486.0,403395.0,4085935.0,4408633.0,12157.0
2006-09-01,1244534.0,349841.0,3658850.0,3947801.0,12871.0
2006-09-02,1407933.0,395101.0,3218866.0,3473058.0,13181.0
2006-09-03,1616918.0,462041.0,3198527.0,3451110.0,13091.0
2006-09-04,1434021.0,375620.0,3186174.0,3437784.0,13049.0
2006-09-05,1374684.0,372417.0,3715109.0,4008501.0,11628.0
2006-09-06,1439616.0,416074.0,3947245.0,4258981.0,11699.0
2006-09-07,1446112.0,395004.0,4054263.0,4374454.0,11475.0
2006-09-08,1425192.0,384849.0,4060388.0,4381059.0,11491.0
2006-09-09,1582812.0,401605.0,3767290.0,4064809.0,11916.0
2006-09-10,1547070.0,415371.0,3682692.0,3973531.0,11625.0
2006-09-11,1367793.0,389686.0,3811469.0,4112476.0,11127.0
2006-09-12,1291182.0,357445.0,3753261.0,4049675.0,11332.0
2006-09-13,1239542.0,355571.0,3737061.0,4032191.0,11557.0
2006-09-14,1303103.0,373908.0,3829411.0,4131837.0,11256.0
2006-09-15,1357491.0,378536.0,3780645.0,4079219.0,11442.0
2006-09-16,1368421.0,380668.0,3484351.0,3759516.0,12065.0
2006-09-17,1434898.0,401279.0,3597604.0,3881718.0,11981.0
2006-09-18,1470603.0,428297.0,4170396.0,4499762.0,11645.0
2006-09-19,1442873.0,413472.0,4073268.0,4394957.0,11528.0
2006-09-20,1308100.0,359847.0,3672156.0,3962156.0,11153.0
2006-09-21,1281136.0,350311.0,3653718.0,3942263.0,11308.0
2006-09-22,1273997.0,344963.0,3565097.0,3846645.0,12151.0
2006-09-23,1495024.0,397568.0,3414097.0,3683714.0,12647.0
2006-09-24,1592641.0,402837.0,3520785.0,3798830.0,12495.0
2006-09-25,1345777.0,351071.0,3769762.0,4067477.0,11499.0
2006-09-26,1325270.0,346585.0,3729300.0,4023815.0,11621.0
2006-09-27,1287505.0,353844.0,3727796.0,4022191.0,11836.0
2006-09-28,1307952.0,341088.0,3708485.0,4001353.0,12334.0
2006-09-29,1263530.0,328350.0,3530933.0,3809777.0,12109.0
2006-09-30,1330468.0,323879.0,3271642.0,3530007.0,12874.0
2006-10-01,1317438.0,329076.0,3162113.0,3411823.0,12048.0
2006-10-02,1285636.0,357674.0,3640596.0,3928108.0,11680.0
2006-10-03,1315367.0,356596.0,3859385.0,4164181.0,11517.0
2006-10-04,1356000.0,374144.0,4057408.0,4377848.0,11900.0
2006-10-05,1368235.0,369913.0,3738130.0,4033342.0,11766.0
2006-10-06,1296376.0,346555.0,3756450.0,4053112.0,12831.0
2006-10-07,1410272.0,375393.0,3597995.0,3882140.0,15232.0
2006-10-08,1297508.0,355632.0,3305494.0,3566530.0,12998.0
2006-10-09,1243613.0,357925.0,3736423.0,4031503.0,12554.0
2006-10-10,1263920.0,340020.0,3804579.0,4105041.0,11861.0
2006-10-11,1230747.0,327969.0,3715257.0,4008670.0,11803.0
2006-10-12,1128442.0,331968.0,3714878.0,4008257.0,11944.0
2006-10-13,1209747.0,379734.0,3953954.0,4266222.0,14263.0
2006-10-14,1407138.0,386552.0,3665929.0,3955437.0,15125.0
2006-10-15,1435912.0,390865.0,3636386.0,3923568.0,14603.0
2006-10-16,1352834.0,386932.0,4036467.0,4355253.0,12944.0
2006-10-17,1270869.0,377074.0,4013420.0,4330384.0,12802.0
2006-10-18,1202507.0,352695.0,3844288.0,4147896.0,12172.0
2006-10-19,1140691.0,343700.0,3755331.0,4051905.0,11810.0
2006-10-20,1133320.0,339846.0,3671612.0,3961572.0,12446.0
2006-10-21,1394957.0,372708.0,3396358.0,3664571.0,13943.0
2006-10-22,1470768.0,382811.0,3427793.0,3698489.0,13821.0
2006-10-23,1430104.0,434686.0,4158604.0,4487038.0,13805.0
2006-10-24,1605572.0,471874.0,4506186.0,4862081.0,14325.0
2006-10-25,1513359.0,461749.0,4311533.0,4652051.0,13736.0
2006-10-26,1462961.0,451201.0,4319846.0,4661020.0,14004.0
2006-10-27,1349605.0,429918.0,4215302.0,4548215.0,14655.0
2006-10-28,1306050.0,382509.0,3648908.0,3937073.0,13904.0
2006-10-29,1396141.0,398349.0,3623319.0,3909464.0,14735.0
2006-10-30,1307909.0,385887.0,3907157.0,4215728.0,13586.0
2006-10-31,1257782.0,352670.0,3748272.0,4044290.0,13047.0
2006-11-01,1228135.0,349038.0,3710720.0,4003771.0,12027.0
2006-11-02,1211410.0,369684.0,3898157.0,4206013.0,12948.0
2006-11-03,1535813.0,487721.0,4475981.0,4829487.0,15425.0
2006-11-04,1788625.0,538801.0,4325267.0,4666863.0,17129.0
2006-11-05,1733046.0,520822.0,3990274.0,4305413.0,15253.0
2006-11-06,1533960.0,473529.0,4267154.0,4604161.0,13875.0
2006-11-07,1443206.0,465595.0,4407079.0,4755144.0,14227.0
2006-11-08,1180328.0,378979.0,4062330.0,4383156.0,13177.0
2006-11-09,1197733.0,356858.0,3795388.0,4095127.0,12617.0
2006-11-10,1194966.0,345999.0,3677521.0,3967952.0,13865.0
2006-11-11,1243827.0,331015.0,3255208.0,3512268.0,14373.0
2006-11-12,1390669.0,390596.0,3585811.0,3868988.0,15519.0
2006-11-13,1274843.0,385598.0,4117568.0,4442757.0,14590.0
2006-11-14,1209986.0,363552.0,3904660.0,4213028.0,13534.0
2006-11-15,1301734.0,412058.0,3976919.0,4290998.0,14623.0
2006-11-16,1155403.0,352870.0,3884768.0,4191570.0,12857.0
2006-11-17,1281177.0,402066.0,3946743.0,4258434.0,14894.0
2006-11-18,1493939.0,449225.0,4026914.0,4344945.0,16409.0
2006-11-19,1563062.0,481203.0,3974895.0,4288817.0,16149.0
2006-11-20,1366484.0,475889.0,4509318.0,4865460.0,16573.0
2006-11-21,1629899.0,536812.0,4547962.0,4907153.0,17318.0
2006-11-22,1509268.78141,474511.37909999996,4243799.0077,4578916.4749,13648.866144699998
2006-11-23,1507852.59306,474505.75112,4244158.0292,4579306.8953,13727.5332237
2006-11-24,1508530.1548500003,474460.1101799999,4245018.8802,4580238.551700001,13831.754683499998
2006-11-25,1505022.6480500002,474416.12857,4245831.846299999,4581118.5154,13873.5981089
2006-11-26,1502219.89723,474079.4575999999,4244314.323299999,4579484.7434,13804.095143199998
2006-11-27,1498022.99709,473359.01169,4235470.288299999,4569948.3644,13642.300626799997
2006-11-28,1479089.80549,471205.27280999994,4212424.0665,4545092.797800001,13445.381135199998
2006-11-29,1178639.0,389789.0,4027343.0,4345401.0,13072.0
2006-11-30,1103764.0,358473.0,3925846.0,4235889.0,12729.0
2006-12-01,975346.0,335951.0,3731170.0,4025833.0,13044.0
2006-12-02,1312877.0,436792.0,3949411.0,4261320.0,15388.0
2006-12-03,1424151.0,499721.0,4259932.0,4596371.0,15470.0
2006-12-04,1580979.0,559033.0,4997681.0,5392406.0,15881.0
2006-12-05,1691698.0,563254.0,5181457.0,5590698.0,15642.0
2006-12-06,1608828.0,557429.0,5046803.0,5445406.0,15439.0
2006-12-07,1463720.0,522696.0,4947679.0,5338452.0,15472.0
2006-12-08,1964897.0,717999.0,5664451.0,6111844.0,18564.0
2006-12-09,2029503.0,646375.0,5099837.0,5502630.0,18184.0
2006-12-10,1716594.0,529097.0,4321015.0,4662280.0,15831.0
2006-12-11,1512707.0,480220.0,4453249.0,4804963.0,14436.0
2006-12-12,1529330.0,511076.0,4626348.0,4991738.0,14210.0
2006-12-13,1359964.0,463996.0,4351744.0,4695440.0,13682.0
2006-12-14,1399351.0,457444.0,4283218.0,4621493.0,13890.0
2006-12-15,1333294.0,432129.0,4163630.0,4492465.0,14033.0
2006-12-16,1588768.0,436373.0,3995464.0,4311014.0,14286.0
2006-12-17,1581191.0,450203.0,3899431.0,4207392.0,14076.0
2006-12-18,1249490.0,402835.0,4000850.0,4316820.0,13154.0
2006-12-19,1267932.0,410166.0,4388091.0,4734654.0,12987.0
2006-12-20,1560971.0,517096.0,4844244.0,5226848.0,14793.0
2006-12-21,1429002.0,487251.0,4570365.0,4931323.0,14075.0
2006-12-22,1236092.0,427968.0,4225352.0,4559062.0,13763.0
2006-12-23,1226261.0,378357.0,3562049.0,3843355.0,13635.0
2006-12-24,1447500.0,446029.0,3630821.0,3917557.0,15143.0
2006-12-25,1505006.0,501816.0,3791121.0,4090524.0,15598.0
2006-12-26,1425482.0,444133.0,3886250.0,4193169.0,14532.0
2006-12-27,1690726.0,498059.0,4342421.0,4685381.0,15720.0
2006-12-28,1761371.0,525746.0,4427866.0,4777569.0,15984.0
2006-12-29,1664632.0,489206.0,4258605.0,4594935.0,15631.0
2006-12-30,1625248.0,461693.0,3992024.0,4307289.0,16039.0
2006-12-31,1466739.0,454800.0,3777130.0,4075423.0,15405.0
2007-01-01,1273352.0,419693.0,3509753.0,3786926.0,14255.0
2007-01-02,1519639.0,478175.0,4305549.0,4645590.0,14013.0
2007-01-03,1637611.0,533343.0,4667070.0,5035675.0,14437.0
2007-01-04,1355192.0,458182.0,4345217.0,4688395.0,14062.0
2007-01-05,1058598.0,364208.0,3937095.0,4248032.0,13515.0
2007-01-06,1039731.0,354066.0,3348201.0,3612616.0,13290.0
2007-01-07,1248159.0,432417.0,3697054.0,3989026.0,13518.0
2007-01-08,1218424.0,455920.0,4420038.0,4769127.0,13418.0
2007-01-09,1630638.0,575392.0,4973756.0,5366590.0,15458.0
2007-01-10,1652906.0,600560.0,5247955.0,5662454.0,16503.0
2007-01-11,1754737.0,620762.0,5295430.0,5713676.0,16453.0
2007-01-12,1429959.0,508935.0,4592635.0,4955358.0,15184.0
2007-01-13,1225063.0,410632.0,3674990.0,3965221.0,14467.0
2007-01-14,1134741.0,353723.0,3326598.0,3589303.0,12653.0
2007-01-15,998216.0,363786.0,3691507.0,3983039.0,12666.0
2007-01-16,1198434.0,447301.0,4415561.0,4764301.0,14009.0
2007-01-17,1699933.0,603156.0,5310941.0,5730413.0,16472.0
2007-01-18,1846282.0,668515.0,5469383.0,5901370.0,17014.0
2007-01-19,1494575.0,556946.0,4946303.0,5336962.0,16498.0
2007-01-20,1755621.0,585574.0,4927676.0,5316873.0,18202.0
2007-01-21,1924482.0,659151.0,5224019.0,5636622.0,18257.0
2007-01-22,1702269.0,608255.0,5300955.0,5719633.0,16172.0
2007-01-23,1564494.0,560454.0,5045748.0,5444269.0,16379.0
2007-01-24,1602146.0,593435.0,5110758.0,5514413.0,17128.0
2007-01-25,1734024.0,614065.0,5428401.0,5857151.0,17799.0
2007-01-26,1804866.0,638511.0,5801149.0,6259350.0,18644.0
2007-01-27,1627952.0,480285.0,4610922.0,4975088.0,16827.0
2007-01-28,1577873.0,505459.0,4407668.0,4755779.0,16565.0
2007-01-29,2048891.0,734863.0,5770040.0,6225781.0,18533.0
2007-01-30,1864310.0,625537.0,5668611.0,6116342.0,16927.0
2007-01-31,1955254.0,689394.0,5691253.0,6140770.0,16990.0
2007-02-01,1973221.0,675918.0,5414207.0,5841832.0,16077.0
2007-02-02,1719098.0,591162.0,5041812.0,5440016.0,15354.0
2007-02-03,1934306.0,630216.0,5035188.0,5432876.0,17732.0
2007-02-04,1956898.0,644142.0,5250037.0,5664695.0,18145.0
2007-02-05,2220961.0,804811.0,6495506.0,7008552.0,20006.0
2007-02-06,2356133.0,821520.0,6567992.0,7086769.0,21575.0
2007-02-07,1862348.0,656961.0,6033556.0,6510117.0,18794.0
2007-02-08,2031749.0,687165.0,6257409.0,6751653.0,19576.0
2007-02-09,2163951.0,714199.0,5945664.0,6415281.0,19648.0
2007-02-10,2060643.0,681753.0,5405209.0,5832130.0,20254.0
2007-02-11,2067256.0,652265.0,5406569.0,5833595.0,20017.0
2007-02-12,1811767.0,574572.0,5406596.0,5833623.0,16922.0
2007-02-13,1845737.0,615451.0,5468238.0,5900134.0,16520.0
2007-02-14,1888466.0,658222.0,5518741.0,5954632.0,17263.0
2007-02-15,2171570.0,759575.0,6316265.0,6815163.0,19884.0
2007-02-16,2176809.0,739119.0,6079365.0,6559543.0,19817.0
2007-02-17,2080592.0,731395.0,5433192.0,5862325.0,19714.0
2007-02-18,1972264.0,669225.0,5205587.0,5616737.0,18666.0
2007-02-19,1996050.0,672832.0,5707161.0,6157938.0,18566.0
2007-02-20,1545599.0,499868.0,4976516.0,5369563.0,15298.0
2007-02-21,1259707.0,418953.0,4527399.0,4884972.0,14017.0
2007-02-22,1316623.0,422041.0,4762976.0,5139153.0,14857.0
2007-02-23,1570451.0,524424.0,5243648.0,5657802.0,17563.0
2007-02-24,1698564.0,520380.0,4832943.0,5214651.0,17385.0
2007-02-25,1710033.0,568356.0,4767004.0,5143509.0,16414.0
2007-02-26,1552629.0,531762.0,4934863.0,5324623.0,15613.0
2007-02-27,1476508.0,463855.0,4756597.0,5132273.0,14760.0
2007-02-28,1463548.0,438553.0,4776420.0,5153665.0,15175.0
2007-03-01,1466980.0,451851.0,4862850.0,5246918.0,15147.0
2007-03-02,1215231.0,381236.0,4220538.0,4553865.0,14444.0
2007-03-03,1468968.0,429926.0,4125798.0,4451641.0,16372.0
2007-03-04,1657030.0,547614.0,4692194.0,5062779.0,17430.0
2007-03-05,1622939.0,521014.0,5056010.0,5455341.0,16180.0
2007-03-06,1581150.0,484219.0,5615098.0,6058595.0,16568.0
2007-03-07,1586552.0,477767.0,5586664.0,6027917.0,15008.0
2007-03-08,1640360.0,483456.0,5423277.0,5851625.0,14730.0
2007-03-09,1658816.0,493082.0,4983706.0,5377320.0,16512.0
2007-03-10,1440770.0,423403.0,4113028.0,4437860.0,15798.0
2007-03-11,1252672.0,348404.0,3714705.0,4008073.0,14447.0
2007-03-12,1388774.0,413174.0,4388517.0,4735116.0,14309.0
2007-03-13,1298177.0,379768.0,3989096.0,4304140.0,12908.0
2007-03-14,1224520.0,335838.0,3895295.0,4202925.0,12378.0
2007-03-15,1147366.0,332703.0,3891080.0,4198378.0,12484.0
2007-03-16,1431406.0,458053.0,4945020.0,5335582.0,15889.0
2007-03-17,1653506.0,560640.0,4826514.0,5207713.0,17142.0
2007-03-18,1470483.0,544593.0,4743357.0,5117985.0,16668.0
2007-03-19,1424218.0,518157.0,4916935.0,5305284.0,15141.0
2007-03-20,1203508.0,369273.0,4135740.0,4462363.0,12129.0
2007-03-21,1234883.0,398394.0,4552182.0,4911703.0,12678.0
2007-03-22,1250272.0,397076.0,4212816.0,4545529.0,12297.0
2007-03-23,1117401.0,344294.0,3744676.0,4040406.0,11312.0
2007-03-24,1264292.0,349208.0,3445718.0,3717833.0,12021.0
